SampleID,YEAR,MONTH,REGION,SUB_REGION_NAME,rugosityMethod,rugosity,Acropora,Agaricia,Cladocora,Colpophyllia,Dendrogyra,Dichocoenia,Diploria,Eusmilia,Favia,Helioseris,Isophyllia,Madracis,Manicina,Meandrina,Montastraea,Mussa,Mycetophyllia,Oculina,Orbicella,Other,Phyllangia,Porites,Pseudodiploria,Scolymia,Siderastrea,Solenastrea,Stephanocoenia,Tubastraea
389253-2019,2019,6,STX,LANG,MEAN_RUG,0.43,730.4203,693.5066,0,226.1947,0,0,353.4292,0,0,0,0,226.823,0,577.5033,0,0,0,0,8780.751,0,0,3041.611,0,0,157.865,0,0,0
402170-2021,2021,6,STX,ESTX,MEAN_RUG,0.95,0,732.7765,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,141.3717,0,0,371.1006,940.907,0,0
388677-2019,2019,6,STX,NWSTX,MEAN_RUG,0.2453333,0,495.1935,0,0,0,0,0,44.53208,0,0,0,209.7013,0,262.323,2637.995,0,0,0,2758.397,0,0,763.4856,1302.19,0,492.2876,0,94.24778,0
402188-2021,2021,6,STX,ESTX,MEAN_RUG,1.286667,0,3424.807,0,547.8152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1001.053,0,0,1094.24,1767.146,0,0,0,0,0
388912-2019,2019,6,STX,ESTX,MEAN_RUG,0.282,0,0,0,0,0,60.5542,0,0,0,0,0,0,0,86.7865,376.9911,0,0,0,0,0,0,64.40265,511.2942,0,87.1792,0,125.3495,0
402496-2021,2021,6,STX,LANG,MEAN_RUG,0.288,0,57.17699,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,903.6163,0,0,700.3867,0,0,222.7703,0,95.00176,0
389005-2019,2019,6,STX,ESTX,MEAN_RUG,0.9393333,0,1005.859,0,2650.719,0,102.1018,0,0,0,0,0,0,0,0,254.469,0,0,0,2964.878,0,0,4033.02,6408.653,0,185.1576,0,101.7876,0
389049-2019,2019,6,STX,ESTX,MEAN_RUG,0.2613333,0,149.6184,0,0,0,0,0,0,0,0,0,0,0,0,201.4546,0,0,0,367.5663,0,0,594.9784,331.438,0,59.3761,0,0,0
405479-2021,2021,6,STX,ESTX,MEAN_RUG,1.033333,0,5891.515,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2384.335,0,0,0,0,0,0
405545-2021,2021,6,STX,ESTX,MEAN_RUG,0.09866667,0,80.11061,0,0,0,77.75442,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,223.8385,0,0,252.0186,0,0,0
389790-2019,2019,6,STX,NWSTX,MEAN_RUG,0.1166667,0,6.283185,0,0,0,28.35287,0,0,0,0,0,0,0,60.47566,773.2245,0,0,0,0,0,0,29.84513,257.6106,0,571.5735,0,62.83185,0
390893-2019,2019,6,STX,NWSTX,MEAN_RUG,0.2133333,0,76.65486,0,0,0,31.41593,0,0,0,0,0,0,0,0,1155.156,0,0,0,1870.096,0,0,730.4203,231.2998,0,1443.687,0,352.7223,0
406567-2021,2021,6,STX,ESTX,MEAN_RUG,1.533333,0,3160.042,0,3029.878,0,0,3685.277,0,0,0,0,0,0,9.424778,0,0,0,0,5226.039,0,0,2272.235,0,0,0,0,96.76105,0
407710-2021,2021,6,STX,ESTX,MEAN_RUG,0.2233333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,550.4856,761.6791,0,30.15929,0,0,0
393082-2019,2019,6,STX,NWSTX,MEAN_RUG,0.1426667,0,0,0,0,0,0,0,0,0,0,0,0,0,15.70796,0,0,0,0,0,0,0,0,0,0,0,0,0,0
393086-2019,2019,6,STX,NWSTX,MEAN_RUG,0.1433333,0,237.3473,0,139.3689,0,0,0,0,0,0,0,199.4911,0,174.3584,56.54867,0,0,0,314.4734,0,0,324.016,1401.15,0,313.688,0,0,0
408747-2021,2021,6,STX,ESTX,MEAN_RUG,0.9066667,0,326.6942,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,988.5335,316.0442,0,0,0,0,0
395658-2019,2019,6,STX,ESTX,MEAN_RUG,0.2066667,0,45.08185,0,0,0,21.99115,0,0,0,0,0,0,0,23.56194,18.84956,0,0,0,0,0,0,280.5835,336.1504,0,56.54867,9.424778,0,0
396672-2019,2019,6,STX,ESTX,MEAN_RUG,0.9933333,0,292.1681,0,0,0,0,0,0,0,0,0,0,0,0,0,62.83185,0,0,2472.433,0,0,854.042,4032.368,0,33.9292,0,0,0
397846-2019,2019,6,STX,ESTX,MEAN_RUG,0.61,0,413.4336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,390.9712,627.3761,0,636.7616,0,0,0
397966-2019,2019,6,STX,LANG,MEAN_RUG,0.3333333,25.4469,998.2411,0,0,0,23.56194,0,0,0,0,0,0,0,181.427,608.8407,0,0,0,8709.084,0,0,851.6858,167.8789,0,152.3672,0,111.2124,0
412078-2021,2021,6,STX,ESTX,MEAN_RUG,0.6066667,0,231.8495,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,967.3592,3778.354,0,9.424778,0,390.822,0
400011-2019,2019,6,STX,ESTX,MEAN_RUG,0.3186667,171.4131,120.9513,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,942.7291,477.6006,0,381.3108,0,0,0
401064-2019,2019,6,STX,ESTX,MEAN_RUG,0.8506667,0,1030.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1950.811,0,0,860.6707,0,0,0,0,0,0
401141-2019,2019,6,STX,ESTX,MEAN_RUG,0.24,0,202.0201,0,0,0,50.26548,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,392.1493,480.3888,0,97.58572,0,150.4823,0
402146-2019,2019,6,STX,ESTX,MEAN_RUG,0.4433333,23718.51,61.26106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,656.5929,898.5897,0,150.7964,0,0,0
403280-2019,2019,6,STX,ESTX,MEAN_RUG,1.393333,0,2538.972,0,0,0,0,0,0,0,1509.535,0,0,0,0,0,0,0,0,552.5276,0,0,87.1792,0,0,0,0,0,0
416455-2021,2021,6,STX,ESTX,MEAN_RUG,0.8933333,0,866.2942,0,0,0,0,0,0,0,0,0,0,0,0,1176.212,0,0,0,0,0,0,2720.124,10763.94,0,0,0,0,0
405501-2019,2019,6,STX,ESTX,MEAN_RUG,0.4913333,23197.52,134.3031,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3009.96,0,0,2224.169,7611.254,0,168.2323,0,267.6637,0
406527-2019,2019,6,STX,ESTX,MEAN_RUG,0.36,0,131.4757,0,0,1113.302,614.9668,0,0,0,0,0,0,0,120.9513,1716.016,0,0,0,147.2622,0,0,962.3484,115.8462,0,986.2245,0,313.1382,0
405567-2019,2019,6,STX,ESTX,MEAN_RUG,0.4373333,0,23.56194,0,0,0,0,0,0,0,0,0,525.3057,0,0,39.58407,0,0,0,0,0,0,199.8053,263.8938,0,71.47123,0,0,0
380262-2019,2019,6,STX,ESTX,MEAN_RUG,0.3926667,3592.411,57.33407,0,0,0,0,57.17699,0,0,0,0,0,0,0,0,0,0,0,56.54867,0,0,876.5044,7639.097,0,92.67698,0,94.24778,0
416757-2021,2021,6,STX,LANG,MEAN_RUG,0.6453333,0,2143.548,0,0,0,0,0,0,0,0,62.83185,116.6316,0,0,885.9291,0,0,0,10909.71,0,0,2428.75,0,0,160.2212,0,0,0
407751-2019,2019,6,STX,ESTX,MEAN_RUG,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38.48451,0,0,0,0,0,0,463.0708,164.9336,0,81.87776,0,0,0
416810-2021,2021,6,STX,LANG,MEAN_RUG,0.3773333,0,104.2616,0,0,0,0,0,0,0,0,0,0,0,0,74.76991,0,0,0,2590.714,0,0,2031.841,449.9546,0,1196.46,0,533.7644,0
408768-2019,2019,6,STX,ESTX,MEAN_RUG,1.064,0,4294.84,0,2499.451,0,0,0,556.6509,0,160.2212,0,0,0,0,0,0,0,0,2940.334,0,0,1202.288,0,0,0,0,0,0
409942-2019,2019,6,STX,ESTX,MEAN_RUG,0.3133333,0,290.5973,0,0,0,15.70796,0,0,0,0,0,106.0288,0,360.4978,17.90708,0,0,0,2476.36,0,0,314.9447,150.6001,0,532.5,18.84956,0,0
410022-2019,2019,6,STX,ESTX,MEAN_RUG,0.16,0,39.26991,0,0,0,70.68583,0,0,0,0,0,0,0,0,711.0995,0,0,0,243.1593,0,0,413.5907,482.3916,0,429.4557,0,226.1947,0
410166-2019,2019,6,STX,LANG,MEAN_RUG,0.4933333,0,960.3849,0,0,0,0,0,0,0,0,0,1043.009,0,9.424778,1699.602,0,0,0,22439.02,0,0,1443.248,562.9734,0,1416.858,0,0,0
423026-2021,2021,6,STX,ESTX,MEAN_RUG,0.33,0,439.6973,0,0,0,0,0,0,0,28.27433,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
411095-2019,2019,6,STX,ESTX,MEAN_RUG,0.216,0,420.9734,0,0,0,0,0,0,0,0,0,207.8164,0,0,0,0,0,0,0,0,0,16.9646,0,0,43.9823,0,56.54867,0
423042-2021,2021,6,STX,ESTX,MEAN_RUG,0.348,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,302.9673,0,27.14336,0,0,0
424202-2021,2021,6,STX,ESTX,MEAN_RUG,0.6126667,0,293.1106,0,0,0,0,0,0,0,0,0,11.78097,0,0,1281.943,0,0,0,357.8667,0,0,1400.443,923.6282,0,693.4123,0,198.6076,0
426612-2021,2021,6,STX,LANG,MEAN_RUG,0.44,0,1363.663,0,6.597345,0,0,453.5674,0,0,70.68583,32.98672,0,0,0,125.6637,0,0,0,1142.409,0,0,1636.267,256.0398,0,1113.106,0,2274.262,0
427457-2021,2021,6,STX,ESTX,MEAN_RUG,0.334,0,107.9922,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.56637,0,0,24.88141,0,0,47.12389,0,0,0
413238-2019,2019,6,STX,ESTX,MEAN_RUG,0.318,0,201.0619,0,0,0,0,0,0,15.70796,0,0,94.24778,0,348.5597,46.41703,0,0,0,207.3451,0,0,701.0071,829.3805,0,308.8578,0,45.55309,0
428580-2021,2021,6,STX,ESTX,MEAN_RUG,0.3433333,21.99115,61.26106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43.9823,0,0,536.6783,0,0,0,0,0,0
415616-2019,2019,6,STX,LANG,MEAN_RUG,0.378,0,1372.091,0,0,0,0,0,0,0,0,0,207.3451,0,0,146.2411,0,0,0,5149.856,0,0,863.4667,70.68583,0,207.031,0,234.8341,0
416513-2019,2019,6,STX,ESTX,MEAN_RUG,0.4266667,0,240.646,0,0,0,0,0,0,0,0,0,0,0,0,1306.431,0,0,0,0,0,0,355.9032,47.90929,0,4041.973,0,1538.202,0
417553-2019,2019,6,STX,ESTX,MEAN_RUG,1.02,44178.65,49.48008,0,0,0,0,0,0,0,0,0,14.13717,0,0,214.4137,0,0,0,0,0,0,371.1792,4176.041,0,0,0,5.969026,0
417611-2019,2019,6,STX,ESTX,MEAN_RUG,0.3066667,0,802.2842,0,0,0,0,0,0,0,0,0,0,0,0,953.8661,12.56637,0,0,1255.286,0,0,1535.768,1338.476,0,3921.493,0,33.37942,0
418715-2019,2019,6,STX,ESTX,MEAN_RUG,0.3733333,0,293.7389,0,0,0,0,31.41593,0,0,0,0,0,0,54.97787,27.64602,0,0,0,1658.478,0,0,351.4657,1257.58,0,43.9823,0,108.3849,0
420056-2019,2019,6,STX,LANG,MEAN_RUG,0.258,0,1772.801,0,282.7433,0,132.7323,0,0,0,0,0,0,0,14.13717,106.0288,0,0,0,7176.576,0,0,556.2975,0,0,1379.159,0,100.8451,0
421040-2019,2019,6,STX,LANG,MEAN_RUG,0.2,0,0,0,0,4297.699,118.6737,0,0,0,0,0,0,0,0,326.8042,0,0,0,34.55752,0,0,98.96017,460.4397,0,782.5707,123.6609,0,0
421064-2019,2019,6,STX,LANG,MEAN_RUG,0.3713333,0,3007.03,0,53.60342,0,0,0,0,0,0,0,408.7997,0,1092.489,2856.022,0,0,0,5530.405,0,0,2458.885,1862.854,0,740.0021,0,483.0199,0
423098-2019,2019,6,STX,ESTX,MEAN_RUG,0.3573333,0,65.4865,0,0,0,41.2334,0,0,0,0,0,0,0,188.4956,90.94911,0,0,0,12.56637,0,0,1355.754,360.4192,0,1454.165,0,442.4148,0
424505-2019,2019,6,STX,LANG,MEAN_RUG,0.1933333,0,80.89601,0,0,0,0,0,0,28.03871,0,0,0,0,23.56194,447.9911,0,0,0,486.24,0,0,399.9247,221.1681,0,472.1421,0,62.04645,0
425230-2019,2019,6,STX,ESTX,MEAN_RUG,0.28,0,0,0,0,0,11.78097,0,0,0,0,0,0,0,21.99115,0,0,0,0,0,0,0,32.98672,0,0,66.91592,0,0,0
425296-2019,2019,6,STX,ESTX,MEAN_RUG,0.718,0,1039.789,0,0,0,0,0,38.17035,0,0,0,181.427,0,15.70796,1368.713,0,0,0,1631.036,0,0,1142.032,660.3314,0,844.4601,0,253.9664,0
447605-2021,2021,6,STX,LANG,MEAN_RUG,0.316,0,27.14336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2013.761,200.9834,0,1158.038,0,64.36338,0
425596-2019,2019,6,STX,LANG,MEAN_RUG,0.1933333,0,0,0,0,0,0,0,0,0,0,0,21.99115,0,0,80.58185,0,0,0,357.3562,0,0,131.1615,0,0,183.469,0,0,0
426400-2019,2019,6,STX,ESTX,MEAN_RUG,0.6066667,0,124.4856,0,0,0,53.40708,0,0,0,0,0,0,0,150.011,2044.486,0,0,0,4800.071,0,0,647.011,0,0,261.5376,0,43.1969,0
461818-2021,2021,6,STX,LANG,MEAN_RUG,0.2473333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,612.5477,0,0,0,0,0,0,0,0,0
430748-2019,2019,6,STX,ESTX,MEAN_RUG,0.492,0,126.0564,0,0,1343.031,0,0,0,0,0,0,0,0,0,44.53208,0,0,0,90.71349,0,0,53.03008,476.344,0,95.74004,0,198.6743,0
438442-2019,2019,6,STX,ESTX,MEAN_RUG,0.26,0,2355.645,0,0,0,45.55309,0,0,0,0,0,95.19026,0,98.96017,720.3672,0,0,0,0,0,0,24.19026,711.5707,0,211.2721,0,555.1194,0
441961-2019,2019,6,STX,LANG,MEAN_RUG,0.2686667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.68805,0,0,0,0,0,0,255.2544,738.2743,0,126.0957,0,253.9192,0
443200-2019,2019,6,STX,LANG,MEAN_RUG,0.22,0,35.34292,0,0,0,0,0,0,0,0,0,9.424778,0,0,0,0,0,0,791.3279,0,0,720.6814,1018.347,0,867.0403,0,238.761,0
446375-2019,2019,6,STX,LANG,MEAN_RUG,0.174,0,42.56858,0,0,0,171.4131,0,0,0,0,0,0,0,0,490.9917,0,0,0,0,0,0,1593.377,643.2411,0,1253.731,0,542.4352,0
447664-2019,2019,6,STX,LANG,MEAN_RUG,0.2026667,0,25.13274,0,0,0,0,24.19026,0,0,0,0,0,0,82.70243,504.8147,0,0,0,0,0,0,60.47566,729.4778,0,778.2903,0,67.8584,0
491619-2021,2021,6,STX,LANG,MEAN_RUG,0.2993333,0,47.75221,0,0,0,0,0,0,0,0,0,84.823,0,0,282.6648,0,0,0,2920.157,0,0,1832.829,0,0,403.8046,0,715.8119,0
494923-2021,2021,6,STX,LANG,MEAN_RUG,0.2613333,0,79.12101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41.46902,0,0,330.3699,0,288.6495,0
472860-2019,2019,6,STX,LANG,MEAN_RUG,0.264,0,0,0,0,0,160.5354,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,605.7383,2209.168,0,638.4502,0,1113.538,0
472830-2019,2019,6,STX,LANG,MEAN_RUG,0.4253333,0,76.96902,0,0,0,15.07964,0,0,0,0,0,158.4933,0,37.69911,18.84956,0,0,0,2476.439,0,0,823.8827,0,0,215.1991,0,132.1825,0
480584-2019,2019,6,STX,LANG,MEAN_RUG,0.31,0,70.37168,0,0,0,0,16.9646,0,0,0,0,0,0,211.4292,18.84956,0,0,0,333.0088,0,0,0,100.531,0,258.0818,0,0,0
22127-2019,2019,6,STX,SSTX,MEAN_RUG,1.923333,0,86.3938,0,0,0,0,0,47.12389,0,0,0,0,0,270.9624,539.5685,0,541.9247,0,1584.933,0,0,1040.653,0,0,603.5785,0,0,0
376591-2019,2019,6,STX,NWSTX,MEAN_RUG,0.33,2823.538,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1919.435,5260.919,0,0,0,0,0
377691-2019,2019,6,STX,NWSTX,MEAN_RUG,0.408,102.88720000000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,471.5138,10441.41,0,0,0,0,0
380203-2019,2019,6,STX,ESTX,MEAN_RUG,0.7386667,2314.828,2230.649,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1825.297,173.84,0,0,0,0,0
406589-2019,2019,6,STX,ESTX,MEAN_RUG,0.2733333,0,108.3849,0,0,0,67.15154,0,0,0,0,0,0,0,0,0,0,0,0,938.1974,0,0,18.84956,1042.93,0,68.56526,0,0,0
407685-2019,2019,6,STX,ESTX,MEAN_RUG,0.32,0,215.1991,0,0,0,0,0,0,0,0,0,0,0,0,383.2743,0,0,0,0,0,0,84.0376,263.8938,0,362.7754,0,0,0
408753-2019,2019,6,STX,ESTX,MEAN_RUG,0.6306667,0,2305.301,0,0,0,0,0,0,0,0,42.4115,0,0,0,0,0,0,0,4741.292,0,0,181.8432,0,0,4018.882,0,0,0
413147-2019,2019,6,STX,ESTX,MEAN_RUG,1.292667,0,885.8035,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,282.7433,0,0,801.169,0,0,0,0,217.681,0
414250-2019,2019,6,STX,ESTX,MEAN_RUG,1.054,0,1331.446,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1483.853,37.69911,0,0,0,0,0
1433713-2018,2018,7,Tortugas,Tortugas--Tortugas Bank,WTD_RUG,0.4966667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,153.1526,0,0,0,0,0,0,142.1571,0,0,289.4978,0,69.11504,0
1433655-2018,2018,8,Tortugas,Tortugas--Tortugas Bank,WTD_RUG,0.7633333,27.48894,169.646,0,0,0,0,0,0,0,0,0,946.876,0,0,3590.369,0,0,0,2180.03,0,0,220.854,671.5154,0,1051.648,0,222.3462,0
538233-2021,2021,8,Tortugas,Tortugas--Tortugas Bank,MEAN_RUG,0.4633333,0,794.8229,0,0,0,0,0,0,0,0,0,19.41504,0,0,581.3674,0,0,0,29.37389,0,0,293.1106,0,0,161.2422,0,146.8695,0
1424072-2018,2018,7,Tortugas,Tortugas--Tortugas Bank,WTD_RUG,0.35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.56194,0,0,0,0,0,0,29.21681,0,0,738.0387,0,44.29646,0
1359771-2018,2018,7,Tortugas,Tortugas--Tortugas Bank,WTD_RUG,0.4833333,0,0,0,0,0,0,0,0,0,0,0,185.2676,0,0,2084.211,0,0,0,56.54867,0,0,295.0348,0,0,221.1681,0,70.37168,0
1414112-2018,2018,7,Tortugas,Tortugas--Tortugas Bank,WTD_RUG,0.1766667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.853982,0,0,0,0,0,0,0,0,0,0,0,70.68583,0
374922-2021,2021,8,Tortugas,Tortugas--Tortugas Bank,MEAN_RUG,0.2793333,0,645.7544,0,0,0,0,0,54.97787,0,0,0,0,0,0,1252.985,0,0,0,2650.719,0,0,209.4657,0,0,40.05531,0,150.7964,0
1443305-2018,2018,7,Tortugas,Tortugas--Tortugas Bank,WTD_RUG,0.4166667,0,0,0,0,0,0,0,0,0,0,0,64.08849,0,23.56194,2533.694,0,0,0,0,0,0,0,0,0,28.27433,0,0,0
269812-2021,2021,8,Tortugas,Tortugas--Tortugas Bank,MEAN_RUG,0.1766667,0,0,0,0,0,0,0,0,0,0,0,0,0,73.82743,447.0879,0,0,0,0,0,0,0,0,0,0,0,56.54867,0
268556-2021,2021,8,Tortugas,Tortugas--Tortugas Bank,MEAN_RUG,0.2633333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,277.8425,0,0,0,0,0,0,0,0,0,0,0,0,0
1619664-2018,2018,7,Tortugas,Tortugas--Tortugas Bank,WTD_RUG,0.7033333,0,1135.293,0,0,0,0,0,0,0,0,0,0,0,0,9.424778,0,0,0,6817.476,0,0,1447.018,0,0,645.5973,0,75.39822,0
599835-2021,2021,8,Tortugas,Tortugas--Tortugas Bank,MEAN_RUG,0.07133333,0,35.34292,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.04591,0,0,6.597345,0,35.02876,0
574314-2021,2021,8,Tortugas,Tortugas--Tortugas Bank,MEAN_RUG,0.1973333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43.27544,0,0,0,0,0,0,27.09624,0,0,35.18584,0,0,0
1609539-2018,2018,8,Tortugas,Tortugas--Tortugas Bank,WTD_RUG,0.8833333,0,1471.836,0,0,0,0,0,0,0,87.96459,0,5238.606,0,0,2483.947,0,0,0,5580.136,0,0,702.5544,0,0,1981.285,0,511.6084,0
1581092-2016,2016,6,Tortugas,Tortugas--Dry Tortugas NP,WTD_RUG,0.55,0,42.4115,0,0,0,0,0,0,0,0,0,288.3982,0,103.6726,1092.96,0,0,0,2417.456,0,0,49.48008,0,0,554.4518,0,15.70796,0
1624797-2016,2016,5,Tortugas,Tortugas--Dry Tortugas NP,WTD_RUG,0.8433333,0,0,0,738.2743,0,0,0,0,0,0,0,0,0,0,2395.464,0,0,0,13461.72,0,0,1169.458,0,0,1405.863,0,0,0
1537220-2018,2018,7,Tortugas,Tortugas--Tortugas Bank,WTD_RUG,0.65,0,47.12389,0,1281.77,0,0,0,0,0,0,0,109.9557,0,166.5044,3757.376,0,0,0,5374.016,0,0,95.81858,0,0,1090.604,0,224.6239,0
1339405-2016,2016,5,Tortugas,Tortugas--Dry Tortugas NP,WTD_RUG,1.5,0,175.9292,0,0,0,0,0,0,0,0,0,0,0,0,4777.97,0,0,0,0,0,0,353.4292,0,0,1406.255,0,574.1261,0
1537153-2018,2018,7,Tortugas,Tortugas--Tortugas Bank,WTD_RUG,0.7633333,0,226.1947,0,0,0,0,0,0,0,0,0,75.39822,27.48894,362.854,0,0,0,0,4477.869,0,0,48.30199,1009.394,0,269.8628,0,15.70796,0
1606134-2018,2018,8,Tortugas,Tortugas--Tortugas Bank,WTD_RUG,1.016667,0,1434.922,0,0,0,0,0,0,0,0,0,930.6968,0,102.1018,4659.689,0,0,0,19303.04,0,0,399.1393,0,0,0,0,132.7323,0
1464773-2018,2018,7,Tortugas,Tortugas--Tortugas Bank,WTD_RUG,0.2833333,0,0,0,0,0,0,0,901.6371,0,0,0,0,0,62.83185,420.9734,0,0,0,0,0,0,53.99612,0,0,100.531,0,461.2251,0
585226-2021,2021,8,Tortugas,Tortugas--Tortugas Bank,MEAN_RUG,0.4546667,0,606.1703,0,0,0,54.97787,0,0,0,0,0,129.5907,0,0,606.7986,0,27.48894,0,1751.87,0,0,357.6703,0,0,609.2334,0,0,0
1571457-2016,2016,5,Tortugas,Tortugas--Dry Tortugas NP,WTD_RUG,0.63,0,19.63495,0,0,0,0,0,0,0,0,0,17.67146,117.8097,0,0,0,0,0,69.11504,0,0,241.1172,448.4624,0,527.1592,0,189.281,0
1506475-2018,2018,7,Tortugas,Tortugas--Tortugas Bank,WTD_RUG,0.2566667,0,31.41593,0,1901.606,0,0,0,0,0,0,0,47.12389,0,0,0,0,0,0,0,0,0,157.865,282.7433,0,374.4778,0,87.96459,0
1506526-2018,2018,7,Tortugas,Tortugas--Tortugas Bank,WTD_RUG,0.3366667,0,0,0,0,0,65.97345,0,0,0,0,0,0,0,535.9557,1543.197,0,0,0,0,0,0,259.7783,0,0,467.9088,0,0,0
1286933-2016,2016,5,Tortugas,Tortugas--Dry Tortugas NP,WTD_RUG,0.7033333,0,0,0,0,0,0,0,0,0,0,0,0,0,63.61725,855.2986,0,0,0,3730.641,0,0,543.4955,0,39.26991,2005.122,0,332.2234,0
1426703-2016,2016,6,Tortugas,Tortugas--Dry Tortugas NP,WTD_RUG,0.1766667,0,0,0,0,0,50.26548,0,0,0,0,0,0,0,0,12.56637,0,0,0,0,0,0,0,0,0,13.66593,0,61.26106,0
1540939-2018,2018,8,Tortugas,Tortugas--Tortugas Bank,WTD_RUG,0.6966667,0,946.3262,0,0,0,63.61725,0,0,0,0,0,137.4447,0,0,263.8938,0,0,0,3564.922,0,0,120.7157,0,0,211.115,0,0,0
1479305-2016,2016,6,Tortugas,Tortugas--Dry Tortugas NP,WTD_RUG,0.3966667,0,179.7384,0,27.48894,0,180.9557,0,0,0,0,0,144.1991,0,0,197.9203,0,0,0,0,0,0,195.4071,325.1548,15.70796,576.4037,0,271.1194,0
1469522-2018,2018,8,Tortugas,Tortugas--Tortugas Bank,WTD_RUG,0.85,0,9.424778,0,890.6415,0,153.1526,0,0,0,0,0,0,0,76.18362,148.4403,0,0,0,168.9784,0,0,293.1891,0,0,612.0608,0,71.47123,0
585259-2021,2021,8,Tortugas,Tortugas--Tortugas Bank,MEAN_RUG,2.263333,0,0,0,1517.389,0,268.6062,0,0,0,0,0,116.2389,0,0,8298.281,0,0,0,354.0575,0,0,358.4557,0,0,1009.708,0,0,0
1623174-2016,2016,5,Tortugas,Tortugas--Dry Tortugas NP,WTD_RUG,0.49,0,72.25663,0,0,0,0,0,0,0,0,0,0,0,9.424778,702.9314,0,0,0,1551.161,0,0,179.8562,0,0,252.1128,117.8097,32.20132,0
1623122-2016,2016,5,Tortugas,Tortugas--Dry Tortugas NP,WTD_RUG,0.4166667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,942.792,0,0,0,0,0,0,0,0,0,0,51.83628,47.12389,0
1629728-2016,2016,6,Tortugas,Tortugas--Dry Tortugas NP,WTD_RUG,0.2566667,0,564.9762,0,1908.518,0,0,0,0,0,0,0,95.42588,0,0,7134.243,0,0,0,0,0,0,29.68805,0,0,186.5321,0,176.0863,0
1424144-2016,2016,5,Tortugas,Tortugas--Dry Tortugas NP,WTD_RUG,1.08,0,18.84956,0,0,0,0,0,0,0,0,0,0,0,0,2237.364,0,0,0,88.35729,0,0,420.9734,0,14.13717,1551.358,0,300.886,0
1500278-2016,2016,5,Tortugas,Tortugas--Dry Tortugas NP,WTD_RUG,0.27,0,0,0,90.08517,0,0,0,0,0,0,0,0,0,125.3495,0,0,0,30.63053,0,0,0,40.8407,0,0,135.8739,0,0,0
1609529-2018,2018,7,Tortugas,Tortugas--Tortugas Bank,WTD_RUG,1.416667,0,3568.849,0,0,0,0,0,0,0,0,0,12.56637,0,0,49.48008,0,0,0,10634.64,0,0,895.2754,0,0,2225.033,0,78.53982,0
1628075-2016,2016,5,Tortugas,Tortugas--Dry Tortugas NP,WTD_RUG,0.1766667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1495626-2018,2018,7,Tortugas,Tortugas--Tortugas Bank,WTD_RUG,0.4166667,0,28.27433,0,209.5756,0,0,0,0,0,0,0,75.39822,0,122.5221,169.646,0,0,0,463.7776,0,0,227.7655,0,0,345.8108,0,211.8219,0
659368-2021,2021,8,Tortugas,Tortugas--Tortugas Bank,MEAN_RUG,0.2146667,0,76.96902,0,0,0,0,0,0,0,0,0,805.8185,0,408.3285,5451.354,0,0,0,1644.781,0,0,39.89823,0,0,1085.931,0,167.6825,0
